   9809     AichiSR  BL5S1
 20171006-000-S  17.10.06 11:36 - 17.10.06 11:36
                                                                                 
 Ring :   1.2 GeV   300.7 mA -  300.5 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle= 12.64017 deg
 BL5S1    Aux input    ( 2)   Repetition=  1     Points= 4447
 Param file : DUMMYNAME.prm   energy axis (2)    Block =     1

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1        8684.36  10084.36        0.31       0.00      4448
 ORTEC( 0)     NDCH = 4
  Angle(c)  Angle(o)    time/s         1         2         3
      Mode         0         0         1         2         2
    Offset         0         0  9420.800  9551.100  7214.300
  12.58603  12.58655    0.0034  28161279  22442949      -814
  12.58561  12.58611    0.0034  28166079  22468049      -281
  12.58519  12.58568    0.0034  28167079  22493149     -1348
  12.58478  12.58526    0.0034  28162079  22506949       252
  12.58436  12.58485    0.0034  28156979  22518749     -1348
  12.58394  12.58444    0.0034  28163679  22543749      -281
  12.58353  12.58402    0.0034  28164179  22564349     -1081
  12.58311  12.58361    0.0034  28160679  22578149      -281
  12.58269  12.58320    0.0034  28136679  22591749      -814
  12.58228  12.58279    0.0034  28143879  22606949      -814
  12.58186  12.58238    0.0034  28142879  22634449      -281
  12.58144  12.58196    0.0034  28154879  22653549     -1079
  12.58103  12.58154    0.0034  28143679  22662449      -281
  12.58061  12.58111    0.0034  28147379  22681949     -1348
  12.58019  12.58067    0.0034  28120679  22685649      -281
  12.57978  12.58024    0.0034  28132179  22701149     -1081
  12.57936  12.57981    0.0034  28135079  22716049      -281
  12.57894  12.57940    0.0034  28124479  22711549      -814
  12.57853  12.57900    0.0034  28119079  22733149      -814
  12.57811  12.57861    0.0034  28115079  22731249      -548
  12.57769  12.57822    0.0034  28113479  22754149     -1081
  12.57728  12.57781    0.0034  28120179  22774449       -14
  12.57686  12.57740    0.0034  28122579  22782149     -1348
  12.57644  12.57697    0.0034  28112179  22783249       -14
  12.57603  12.57653    0.0034  28112479  22802949     -1348
  12.57561  12.57610    0.0034  28118879  22823749      -281
  12.57519  12.57567    0.0034  28101279  22828349     -1081
  12.57478  12.57525    0.0034  28101779  22834449      -813
  12.57436  12.57484    0.0034  28096479  22839749      -548
  12.57394  12.57443    0.0034  28103879  22842749     -1081
  12.57353  12.57402    0.0034  28107079  22850949      -281
  12.57311  12.57360    0.0034  28102079  22860849     -1348
  12.57269  12.57319    0.0034  28092479  22867549      -281
  12.57228  12.57278    0.0034  28101779  22878749     -1348
  12.57186  12.57237    0.0034  28097779  22884849      -281
  12.57144  12.57195    0.0034  28109279  22901949     -1348
  12.57103  12.57153    0.0034  28094879  22900849      -281
  12.57061  12.57110    0.0034  28083879  22899749      -814
  12.57019  12.57066    0.0034  28091879  22903549      -814
  12.56978  12.57022    0.0034  28090079  22916049      -548
  12.56936  12.56980    0.0034  28083679  22919749      -814
  12.56894  12.56939    0.0034  28071079  22912549       -14
  12.56853  12.56899    0.0034  28065279  22918749     -1348
  12.56811  12.56860    0.0034  28087679  22947549       -14
  12.56769  12.56821    0.0034  28090079  22950949     -1079
  12.56728  12.56780    0.0034  28078079  22945649      -281
  12.56686  12.56739    0.0034  28063379  22944549     -1081
  12.56644  12.56696    0.0034  28054579  22945949      -548
  12.56603  12.56653    0.0034  28075679  22962449      -814
  12.56561  12.56609    0.0034  28063679  22971549     -1081
  12.56519  12.56566    0.0034  28050279  22972049      -548
  12.56478  12.56524    0.0034  28044479  22960849     -1348
  12.56436  12.56483    0.0034  28063679  22982149      -281
  12.56394  12.56441    0.0034  28070279  23012349     -1348
  12.56353  12.56400    0.0034  28051679  23002449      -281
  12.56311  12.56359    0.0034  28041279  23006149     -1081
  12.56269  12.56318    0.0034  28050279  23017349      -814
  12.56228  12.56276    0.0034  28060979  23035549     -1081
  12.56186  12.56235    0.0034  28047679  23052049      -814
  12.56144  12.56194    0.0034  28046079  23050749      -548
  12.56103  12.56151    0.0034  28040179  23042949     -1613
  12.56061  12.56107    0.0034  28027679  23061149      -548
  12.56019  12.56064    0.0034  28048179  23074949     -1614
  12.55978  12.56020    0.0034  28034879  23074149      -281
  12.55936  12.55978    0.0034  28022279  23061149     -1348
  12.55894  12.55937    0.0034  28024979  23079549      -281
  12.55853  12.55897    0.0034  28024979  23089649     -1348
  12.55811  12.55858    0.0034  28046079  23102149      -548
  12.55769  12.55818    0.0034  28026879  23095549      -814
  12.55728  12.55777    0.0034  28021279  23093649     -1081
  12.55686  12.55736    0.0034  28015379  23093649      -548
  12.55644  12.55693    0.0034  28025479  23109649     -1348
  12.55603  12.55649    0.0034  28025279  23105649      -281
  12.55561  12.55606    0.0034  28005479  23101649     -1614
  12.55519  12.55563    0.0034  28021779  23102749      -281
  12.55478  12.55521    0.0034  28007879  23111549     -1081
  12.55436  12.55480    0.0034  28026279  23128849      -813
  12.55394  12.55438    0.0034  27999379  23136349      -814
  12.55353  12.55397    0.0034  28012179  23117149      -814
  12.55311  12.55356    0.0034  27999379  23138749      -548
  12.55269  12.55315    0.0034  27991879  23130949     -1081
  12.55228  12.55273    0.0034  27997279  23160349      -281
  12.55186  12.55232    0.0034  27993779  23143749     -1348
  12.55144  12.55191    0.0034  27991679  23149949       -14
  12.55103  12.55148    0.0034  27985479  23157649     -1348
  12.55061  12.55105    0.0034  27996179  23177949      -548
  12.55019  12.55061    0.0034  27991379  23173649      -814
  12.54978  12.55018    0.0034  27976679  23180549      -814
  12.54936  12.54975    0.0034  27977779  23184549      -814
  12.54894  12.54935    0.0034  27985479  23195549      -814
  12.54853  12.54895    0.0034  27971679  23196849      -548
  12.54811  12.54856    0.0034  27984179  23205149     -1081
  12.54769  12.54817    0.0034  27984979  23212949      -279
  12.54728  12.54776    0.0034  27967879  23218149     -1348
  12.54686  12.54734    0.0034  27979379  23216849      -281
  12.54644  12.54692    0.0034  27982279  23218449     -1081
  12.54603  12.54648    0.0034  27971879  23225149      -281
  12.54561  12.54605    0.0034  27960679  23232549     -1081
  12.54519  12.54561    0.0034  27949279  23222949      -548
  12.54478  12.54520    0.0034  27965479  23238949      -548
  12.54436  12.54479    0.0034  27966079  23247249     -1081
  12.54394  12.54438    0.0034  27968479  23242749      -548
  12.54353  12.54396    0.0034  27962279  23248049     -1614
  12.54311  12.54355    0.0034  27956179  23244549       -14
  12.54269  12.54314    0.0034  27968679  23257149     -1348
  12.54228  12.54273    0.0034  27963679  23257149      -281
  12.54186  12.54232    0.0034  27955679  23257349      -814
  12.54144  12.54191    0.0034  27947679  23253149      -814
  12.54103  12.54148    0.0034  27939079  23262549      -546
  12.54061  12.54105    0.0034  27939879  23255549     -1081
  12.54019  12.54062    0.0034  27919379  23249349      -281
  12.53978  12.54018    0.0034  27898579  23243249     -1614
  12.53936  12.53976    0.0034  27883679  23226449       -14
  12.53894  12.53935    0.0034  27889279  23217649     -1348
  12.53853  12.53895    0.0034  27867079  23218749      -281
  12.53811  12.53856    0.0034  27855079  23214749     -1348
  12.53769  12.53817    0.0034  27841279  23201649      -548
  12.53728  12.53777    0.0034  27822279  23196849      -814
  12.53686  12.53735    0.0034  27834079  23211249      -814
  12.53644  12.53692    0.0034  27827379  23208349      -281
  12.53603  12.53648    0.0034  27820979  23204049     -1348
  12.53561  12.53605    0.0034  27801779  23207249       -14
  12.53519  12.53562    0.0034  27810079  23209349     -1614
  12.53478  12.53520    0.0034  27811879  23215749      -281
  12.53436  12.53479    0.0034  27814579  23225449     -1346
  12.53394  12.53438    0.0034  27796979  23209649      -281
  12.53353  12.53396    0.0034  27799079  23210949     -1081
  12.53311  12.53355    0.0034  27800979  23226449      -814
  12.53269  12.53314    0.0034  27815679  23241149      -814
  12.53228  12.53273    0.0034  27811879  23240549      -814
  12.53186  12.53232    0.0034  27809279  23230449      -548
  12.53144  12.53190    0.0034  27809479  23244049     -1348
  12.53103  12.53147    0.0034  27818579  23258749       -14
  12.53061  12.53104    0.0034  27821479  23271549     -1614
  12.53019  12.53060    0.0034  27807379  23261349       -14
  12.52978  12.53017    0.0034  27812479  23270149     -1081
  12.52936  12.52975    0.0034  27811079  23276549      -281
  12.52894  12.52934    0.0034  27829779  23294449     -1081
  12.52853  12.52894    0.0034  27832179  23309149      -548
  12.52811  12.52855    0.0034  27823079  23313149      -548
  12.52769  12.52816    0.0034  27841779  23321249     -1079
  12.52728  12.52775    0.0034  27851679  23330449      -281
  12.52686  12.52733    0.0034  27857779  23355549     -1348
  12.52644  12.52690    0.0034  27862079  23371749       252
  12.52603  12.52647    0.0034  27867879  23388049     -1614
  12.52561  12.52603    0.0034  27866279  23384049      -281
  12.52519  12.52560    0.0034  27886879  23416349      -814
  12.52478  12.52519    0.0034  27905279  23442749      -548
  12.52436  12.52478    0.0034  27891679  23435249      -548
  12.52394  12.52436    0.0034  27879679  23429349     -1081
  12.52353  12.52395    0.0034  27887879  23445149      -281
  12.52311  12.52354    0.0034  27908679  23456849     -1348
  12.52269  12.52313    0.0034  27892979  23458749       -14
  12.52228  12.52271    0.0034  27903379  23472849     -1348
  12.52186  12.52230    0.0034  27884979  23468049       -14
  12.52144  12.52189    0.0034  27903879  23478449     -1081
  12.52103  12.52146    0.0034  27904379  23482349      -279
  12.52061  12.52103    0.0034  27908679  23476349      -814
  12.52019  12.52059    0.0034  27887379  23461949      -814
  12.51978  12.52016    0.0034  27895379  23470949      -548
  12.51936  12.51974    0.0034  27894079  23475549     -1081
  12.51894  12.51933    0.0034  27890079  23462949      -281
  12.51853  12.51893    0.0034  27887879  23476849     -1348
  12.51811  12.51854    0.0034  27887079  23464549      -281
  12.51769  12.51815    0.0034  27888179  23450149     -1348
  12.51728  12.51774    0.0034  27895379  23462149      -281
  12.51686  12.51732    0.0034  27877479  23443549     -1081
  12.51644  12.51689    0.0034  27871079  23433649      -548
  12.51603  12.51646    0.0034  27873779  23432049     -1081
  12.51561  12.51602    0.0034  27874079  23440049      -814
  12.51519  12.51559    0.0034  27872179  23437349      -281
  12.51478  12.51518    0.0034  27867379  23414749     -1348
  12.51436  12.51477    0.0034  27871679  23393949      -281
  12.51394  12.51435    0.0034  27884679  23407349     -1346
  12.51353  12.51394    0.0034  27873279  23393949      -281
  12.51311  12.51353    0.0034  27877279  23385649     -1348
  12.51269  12.51312    0.0034  27871879  23363749      -548
  12.51228  12.51271    0.0034  27882279  23343549      -814
  12.51186  12.51230    0.0034  27876979  23337649      -814
  12.51144  12.51189    0.0034  27882579  23326749      -548
  12.51103  12.51146    0.0034  27872979  23306749     -1081
  12.51061  12.51102    0.0034  27868179  23283549       -14
  12.51019  12.51059    0.0034  27878079  23259549     -1614
  12.50978  12.51016    0.0034  27863679  23261149       -14
  12.50936  12.50973    0.0034  27868679  23232049     -1348
  12.50894  12.50933    0.0034  27862579  23218149      -548
  12.50853  12.50893    0.0034  27852479  23192049     -1081
  12.50811  12.50854    0.0034  27846579  23172049      -814
  12.50769  12.50814    0.0034  27850879  23152049      -814
  12.50728  12.50773    0.0034  27860679  23143549     -1079
  12.50686  12.50732    0.0034  27850579  23122449      -548
  12.50644  12.50689    0.0034  27845779  23100549     -1614
  12.50603  12.50645    0.0034  27838579  23085649      -281
  12.50561  12.50601    0.0034  27835679  23065149     -1348
  12.50519  12.50558    0.0034  27840979  23053349      -281
  12.50478  12.50517    0.0034  27833479  23025149     -1348
  12.50436  12.50475    0.0034  27827879  23001949      -814
  12.50394  12.50434    0.0034  27823879  22992549      -548
  12.50353  12.50392    0.0034  27835079  22979549     -1348
  12.50311  12.50351    0.0034  27832179  22961349      -814
  12.50269  12.50310    0.0034  27829479  22941349     -1614
  12.50228  12.50269    0.0034  27812179  22922149       -14
  12.50186  12.50228    0.0034  27808179  22914749     -1614
  12.50144  12.50186    0.0034  27820179  22898449       -14
  12.50103  12.50143    0.0034  27826579  22880549     -1614
  12.50061  12.50100    0.0034  27820379  22879749      -546
  12.50019  12.50056    0.0034  27792679  22852049     -1081
  12.49978  12.50013    0.0034  27810079  22836049      -548
  12.49936  12.49970    0.0034  27800979  22838149      -814
  12.49894  12.49930    0.0034  27795679  22829649     -1081
  12.49853  12.49890    0.0034  27786579  22802149      -548
  12.49811  12.49851    0.0034  27784679  22792349     -1614
  12.49769  12.49811    0.0034  27786879  22780549       -14
  12.49728  12.49771    0.0034  27787379  22781349     -1614
  12.49686  12.49728    0.0034  27769779  22768349      -281
  12.49644  12.49685    0.0034  27761779  22758749     -1348
  12.49603  12.49642    0.0034  27758279  22751249      -548
  12.49561  12.49599    0.0034  27754579  22746949     -1081
  12.49519  12.49556    0.0034  27740179  22726449      -814
  12.49478  12.49514    0.0034  27730079  22710949      -281
  12.49436  12.49473    0.0034  27691879  22691749     -1348
  12.49394  12.49432    0.0034  27680679  22678349       -12
  12.49353  12.49390    0.0034  27630279  22625149     -1614
  12.49311  12.49349    0.0034  27562879  22577949       -14
  12.49269  12.49308    0.0034  27495379  22525149     -1081
  12.49228  12.49267    0.0034  27439879  22481949      -281
  12.49186  12.49225    0.0034  27385779  22433149     -1081
  12.49144  12.49184    0.0034  27335379  22400549      -814
  12.49103  12.49141    0.0034  27299679  22366449      -548
  12.49061  12.49098    0.0034  27253779  22341349     -1081
  12.49019  12.49054    0.0034  27215379  22310449      -281
  12.48978  12.49011    0.0034  27203679  22291549     -1081
  12.48936  12.48969    0.0034  27164479  22268549       252
  12.48894  12.48928    0.0034  27156179  22273149     -1348
  12.48853  12.48888    0.0034  27159079  22273349       -14
  12.48811  12.48850    0.0034  27191679  22302949     -1081
  12.48769  12.48810    0.0034  27244679  22340849      -548
  12.48728  12.48769    0.0034  27300479  22389249      -813
  12.48686  12.48727    0.0034  27314879  22406949      -814
  12.48644  12.48684    0.0034  27382279  22474949      -281
  12.48603  12.48641    0.0034  27435079  22523749     -1081
  12.48561  12.48597    0.0034  27488679  22565949      -281
