   9809     AichiSR  BL5S1
 20171006-000-S  17.10.06 11:39 - 17.10.06 11:39
                                                                                 
 Ring :   1.2 GeV   300.2 mA -  300.6 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle= 12.63989 deg
 BL5S1    Aux input    ( 2)   Repetition=  1     Points= 4447
 Param file : DUMMYNAME.prm   energy axis (2)    Block =     1

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1        8684.36  10084.36        0.31       0.00      4448
 ORTEC( 0)     NDCH = 4
  Angle(c)  Angle(o)    time/s         1         2         3
      Mode         0         0         1         2         2
    Offset         0         0  9420.800  9551.100  7214.300
  11.50603  11.50614    0.0034  23298279  15763249       252
  11.50561  11.50571    0.0034  23305579  15766149     -1346
  11.50519  11.50530    0.0034  23301479  15780349       -14
  11.50478  11.50488    0.0034  23308979  15782949      -548
  11.50436  11.50447    0.0034  23299679  15770449      -548
  11.50394  11.50406    0.0034  23298079  15769949      -548
  11.50353  11.50365    0.0034  23287379  15773649      -548
  11.50311  11.50324    0.0034  23292179  15776549       -14
  11.50269  11.50283    0.0034  23287879  15781949      -814
  11.50228  11.50242    0.0034  23274879  15770749       252
  11.50186  11.50201    0.0034  23272979  15774749     -1081
  11.50144  11.50158    0.0034  23266279  15785149       252
  11.50103  11.50115    0.0034  23267879  15780549     -1081
  11.50061  11.50071    0.0034  23248479  15773349       252
  11.50019  11.50028    0.0034  23244679  15765649      -548
  11.49978  11.49985    0.0034  23208479  15760849      -548
  11.49936  11.49944    0.0034  23216679  15766449       252
  11.49894  11.49904    0.0034  23203679  15767949     -1079
  11.49853  11.49864    0.0034  23183079  15752349       252
  11.49811  11.49825    0.0034  23170879  15740549     -1081
  11.49769  11.49784    0.0034  23148979  15743549       519
  11.49728  11.49743    0.0034  23155879  15744549     -1081
  11.49686  11.49700    0.0034  23146079  15742149       -14
  11.49644  11.49657    0.0034  23120479  15734949      -814
  11.49603  11.49613    0.0034  23104979  15726749      -548
  11.49561  11.49571    0.0034  23120179  15739549      -281
  11.49519  11.49529    0.0034  23116979  15735549      -814
  11.49478  11.49488    0.0034  23102279  15736049       -14
  11.49436  11.49447    0.0034  23081479  15724349     -1348
  11.49394  11.49406    0.0034  23080979  15726149       252
  11.49353  11.49364    0.0034  23081779  15741649     -1348
  11.49311  11.49323    0.0034  23087079  15740549       252
  11.49269  11.49282    0.0034  23071379  15733149     -1081
  11.49228  11.49241    0.0034  23060179  15728249      -546
  11.49186  11.49200    0.0034  23044179  15730749      -548
  11.49144  11.49158    0.0034  23053479  15739549      -814
  11.49103  11.49115    0.0034  23040979  15723249      -548
  11.49061  11.49072    0.0034  23032679  15730149     -1081
  11.49019  11.49028    0.0034  23036479  15735249       -14
  11.48978  11.48986    0.0034  23043079  15743249     -1614
  11.48936  11.48944    0.0034  23055879  15753649       252
  11.48894  11.48905    0.0034  23054879  15770149     -1348
  11.48853  11.48865    0.0034  23048479  15756849      -548
  11.48811  11.48826    0.0034  23061279  15776549      -814
  11.48769  11.48785    0.0034  23071379  15785649      -548
  11.48728  11.48744    0.0034  23079679  15795549      -814
  11.48686  11.48701    0.0034  23085779  15810749     -1081
  11.48644  11.48658    0.0034  23101479  15812049      -281
  11.48603  11.48615    0.0034  23100679  15830149     -1348
  11.48561  11.48572    0.0034  23119679  15842649      -279
  11.48519  11.48530    0.0034  23124679  15851549     -1348
  11.48478  11.48490    0.0034  23119879  15844849      -281
  11.48436  11.48448    0.0034  23123079  15857149     -1081
  11.48394  11.48407    0.0034  23135379  15868849      -548
  11.48353  11.48366    0.0034  23142879  15865649      -814
  11.48311  11.48325    0.0034  23146279  15883549      -548
  11.48269  11.48284    0.0034  23141279  15889149      -281
  11.48228  11.48243    0.0034  23141279  15891249     -1081
  11.48186  11.48202    0.0034  23159379  15911549       252
  11.48144  11.48159    0.0034  23172179  15915249     -1348
  11.48103  11.48117    0.0034  23187679  15925349       519
  11.48061  11.48073    0.0034  23187079  15929149     -1348
  11.48019  11.48029    0.0034  23196179  15934149       252
  11.47978  11.47987    0.0034  23207379  15948549      -281
  11.47936  11.47945    0.0034  23207079  15960049      -548
  11.47894  11.47906    0.0034  23218879  15974149      -279
  11.47853  11.47866    0.0034  23214079  15970149     -1081
  11.47811  11.47827    0.0034  23205479  15977349       252
  11.47769  11.47786    0.0034  23205479  15978449     -1081
  11.47728  11.47745    0.0034  23221779  15990749       -14
  11.47686  11.47702    0.0034  23225279  15991549     -1081
  11.47644  11.47659    0.0034  23221479  16001649       -14
  11.47603  11.47615    0.0034  23227379  16000549      -814
  11.47561  11.47572    0.0034  23236479  16003749      -548
  11.47519  11.47530    0.0034  23233779  16013649      -814
  11.47478  11.47489    0.0034  23235079  16023249      -814
  11.47436  11.47448    0.0034  23225479  16020049      -548
  11.47394  11.47407    0.0034  23216179  16022449      -814
  11.47353  11.47366    0.0034  23233779  16030949       -14
  11.47311  11.47324    0.0034  23221479  16039549     -1348
  11.47269  11.47283    0.0034  23220479  16026149       -14
  11.47228  11.47242    0.0034  23208479  16041949     -1348
  11.47186  11.47201    0.0034  23213279  16040349      -546
  11.47144  11.47158    0.0034  23224479  16045949      -814
  11.47103  11.47115    0.0034  23207879  16046749      -814
  11.47061  11.47072    0.0034  23199879  16039749      -281
  11.47019  11.47028    0.0034  23196479  16053649     -1081
  11.46978  11.46986    0.0034  23206579  16051249       -14
  11.46936  11.46944    0.0034  23206279  16054949     -1081
  11.46894  11.46904    0.0034  23206079  16048549       252
  11.46853  11.46865    0.0034  23191379  16059549     -1348
  11.46811  11.46825    0.0034  23183379  16057349       252
  11.46769  11.46785    0.0034  23201279  16074949     -1081
  11.46728  11.46743    0.0034  23195879  16066449      -281
  11.46686  11.46701    0.0034  23188179  16061149      -548
  11.46644  11.46658    0.0034  23178879  16066949      -548
  11.46603  11.46615    0.0034  23191379  16075749      -281
  11.46561  11.46572    0.0034  23174579  16077949     -1081
  11.46519  11.46530    0.0034  23178679  16073449       254
  11.46478  11.46489    0.0034  23167379  16075249     -1348
  11.46436  11.46448    0.0034  23176979  16072049       -14
  11.46394  11.46407    0.0034  23171079  16080549     -1081
  11.46353  11.46365    0.0034  23164979  16088049       -14
  11.46311  11.46324    0.0034  23163379  16076049      -814
  11.46269  11.46283    0.0034  23159379  16080549       -14
  11.46228  11.46242    0.0034  23158579  16093349      -814
  11.46186  11.46201    0.0034  23159379  16092849      -548
  11.46144  11.46159    0.0034  23158079  16092349       252
  11.46103  11.46116    0.0034  23149779  16099749      -814
  11.46061  11.46072    0.0034  23152479  16104849       786
  11.46019  11.46029    0.0034  23164979  16104849     -1081
  11.45978  11.45986    0.0034  23145279  16101349       252
  11.45936  11.45945    0.0034  23139379  16116549     -1081
  11.45894  11.45905    0.0034  23126579  16110449       -14
  11.45853  11.45866    0.0034  23131379  16110249      -279
  11.45811  11.45826    0.0034  23132179  16122449      -548
  11.45769  11.45786    0.0034  23125279  16109949       -14
  11.45728  11.45744    0.0034  23126579  16113349      -814
  11.45686  11.45702    0.0034  23120979  16125149       252
  11.45644  11.45658    0.0034  23128979  16129149     -1614
  11.45603  11.45615    0.0034  23118279  16129949       252
  11.45561  11.45573    0.0034  23119079  16132349     -1081
  11.45519  11.45531    0.0034  23116479  16140549      -281
  11.45478  11.45490    0.0034  23114079  16136549      -814
  11.45436  11.45449    0.0034  23112179  16140849      -281
  11.45394  11.45408    0.0034  23113779  16133949       -14
  11.45353  11.45367    0.0034  23108179  16147749      -814
  11.45311  11.45325    0.0034  23097279  16132849       -14
  11.45269  11.45284    0.0034  23095379  16144849     -1081
  11.45228  11.45243    0.0034  23106879  16144849       -14
  11.45186  11.45202    0.0034  23115379  16162749     -1079
  11.45144  11.45160    0.0034  23101279  16155549      -281
  11.45103  11.45116    0.0034  23085479  16156049     -1081
  11.45061  11.45073    0.0034  23093279  16155249      -548
  11.45019  11.45029    0.0034  23078879  16160849      -814
  11.44978  11.44987    0.0034  23087879  16156549      -814
  11.44936  11.44945    0.0034  23070279  16159249      -281
  11.44894  11.44905    0.0034  23062079  16161949     -1081
  11.44853  11.44866    0.0034  23069279  16157949       -14
  11.44811  11.44826    0.0034  23064679  16173149     -1081
  11.44769  11.44786    0.0034  23061479  16176049       252
  11.44728  11.44744    0.0034  23051879  16177349     -1348
  11.44686  11.44702    0.0034  23052679  16162449      -281
  11.44644  11.44658    0.0034  23052479  16175749      -548
  11.44603  11.44615    0.0034  23055679  16173649      -814
  11.44561  11.44572    0.0034  23050279  16180849      -548
  11.44519  11.44531    0.0034  23058079  16183049     -1079
  11.44478  11.44489    0.0034  23028979  16172049      -281
  11.44436  11.44448    0.0034  23044679  16192549     -1348
  11.44394  11.44407    0.0034  23038279  16194749       -14
  11.44353  11.44366    0.0034  23034579  16183549     -1614
  11.44311  11.44325    0.0034  23031879  16192849       252
  11.44269  11.44284    0.0034  23027379  16194149     -1081
  11.44228  11.44243    0.0034  23034879  16204349      -281
  11.44186  11.44202    0.0034  23035079  16206449      -548
  11.44144  11.44160    0.0034  23027379  16202449      -814
  11.44103  11.44117    0.0034  23008679  16208549      -548
  11.44061  11.44073    0.0034  23011679  16203549     -1081
  11.44019  11.44030    0.0034  23023879  16216349       -14
  11.43978  11.43987    0.0034  23016979  16221649     -1348
  11.43936  11.43946    0.0034  23014079  16209349       252
  11.43894  11.43906    0.0034  23013279  16212849     -1348
  11.43853  11.43866    0.0034  23025779  16221449      -279
  11.43811  11.43827    0.0034  23009279  16225649      -814
  11.43769  11.43787    0.0034  23010579  16227549      -814
  11.43728  11.43746    0.0034  22974279  16215249      -814
  11.43686  11.43703    0.0034  22993279  16220549      -814
  11.43644  11.43660    0.0034  22999079  16231549      -281
  11.43603  11.43617    0.0034  22983379  16239549     -1081
  11.43561  11.43574    0.0034  22975879  16232349       252
  11.43519  11.43533    0.0034  22972179  16229949     -1614
  11.43478  11.43492    0.0034  22971379  16238749       -14
  11.43436  11.43451    0.0034  22976179  16236349     -1081
  11.43394  11.43409    0.0034  22965779  16240349      -281
  11.43353  11.43368    0.0034  22973279  16234449      -814
  11.43311  11.43327    0.0034  22960979  16249949      -548
  11.43269  11.43286    0.0034  22965279  16251749      -281
  11.43228  11.43245    0.0034  22961779  16252049     -1081
  11.43186  11.43204    0.0034  22967079  16257149       -12
  11.43144  11.43162    0.0034  22942279  16250449     -1614
  11.43103  11.43119    0.0034  22946279  16253349       -14
  11.43061  11.43076    0.0034  22950279  16259249     -1881
  11.43019  11.43033    0.0034  22945779  16262749      -281
  11.42978  11.42990    0.0034  22942279  16252549     -1348
  11.42936  11.42949    0.0034  22943879  16256549      -814
  11.42894  11.42909    0.0034  22933279  16270749      -814
  11.42853  11.42869    0.0034  22947679  16265949     -1081
  11.42811  11.42830    0.0034  22928179  16274449      -281
  11.42769  11.42790    0.0034  22930879  16273149     -1348
  11.42728  11.42748    0.0034  22922879  16270949       -14
  11.42686  11.42706    0.0034  22925479  16282949     -1881
  11.42644  11.42663    0.0034  22917479  16286149      -281
  11.42603  11.42620    0.0034  22921279  16282449     -1081
  11.42561  11.42577    0.0034  22902079  16273349      -548
  11.42519  11.42535    0.0034  22907379  16277949      -814
  11.42478  11.42494    0.0034  22912379  16294249      -546
  11.42436  11.42453    0.0034  22908479  16283549      -281
  11.42394  11.42412    0.0034  22899879  16285149     -1081
  11.42353  11.42370    0.0034  22896679  16298949       252
  11.42311  11.42329    0.0034  22895079  16294749     -1614
  11.42269  11.42288    0.0034  22891379  16290949       519
  11.42228  11.42247    0.0034  22884979  16288349      -814
  11.42186  11.42205    0.0034  22857479  16273349      -281
  11.42144  11.42163    0.0034  22829479  16250149      -281
  11.42103  11.42120    0.0034  22776679  16221349      -814
  11.42061  11.42077    0.0034  22663679  16150949      -281
  11.42019  11.42033    0.0034  22490879  16032349      -281
  11.41978  11.41990    0.0034  22285779  15890149       252
  11.41936  11.41949    0.0034  22129479  15775549      -548
  11.41894  11.41909    0.0034  22049479  15728349       519
  11.41853  11.41869    0.0034  22127679  15791549     -1348
  11.41811  11.41830    0.0034  22283979  15902149       521
  11.41769  11.41790    0.0034  22467879  16029649      -814
  11.41728  11.41748    0.0034  22642879  16151749      -281
  11.41686  11.41706    0.0034  22736479  16244349      -281
  11.41644  11.41663    0.0034  22799079  16285949      -814
  11.41603  11.41619    0.0034  22826879  16304549       -14
  11.41561  11.41576    0.0034  22818579  16310749     -1081
  11.41519  11.41535    0.0034  22839079  16320349       252
  11.41478  11.41493    0.0034  22837279  16334949     -1348
  11.41436  11.41452    0.0034  22838579  16341649       252
  11.41394  11.41411    0.0034  22840179  16330149     -1081
  11.41353  11.41370    0.0034  22838279  16333949      -548
  11.41311  11.41329    0.0034  22836979  16352849      -814
  11.41269  11.41288    0.0034  22850579  16360549     -1081
  11.41228  11.41247    0.0034  22826579  16354949      -548
  11.41186  11.41206    0.0034  22829279  16353349     -1081
  11.41144  11.41164    0.0034  22840679  16356949      -279
  11.41103  11.41121    0.0034  22825479  16360849     -1614
  11.41061  11.41078    0.0034  22832679  16369349      -281
  11.41019  11.41035    0.0034  22816979  16373149     -1614
  11.40978  11.40992    0.0034  22808179  16369949       -14
  11.40936  11.40950    0.0034  22818079  16363249     -1348
  11.40894  11.40910    0.0034  22820679  16376549      -548
  11.40853  11.40871    0.0034  22812179  16386449      -814
